Codice Articolo;Descrizione;EAN13;UM;ID_Prodotto;ID_variante;Descr_web;pesotassabile;Prezzo;PrezzoNoIva;Iva;Dispnetta
91WHB14;WHITE HOUSE BIANCO LT14;8024060905053;NR;280061;118355;NULL;23.050000000;103.700000;103.700000;22;88.000000000
91WHB2_5;WHITE HOUSE BIANCO LT2,5;8024060912518;NR;280061;118963;NULL;4.240000000;25.020000;25.020000;22;62.000000000
91WHB5;WHITE HOUSE BIANCO LT5;8024060909150;NR;280061;118357;NULL;8.510000000;43.530000;43.530000;22;46.000000000
91WHB750;WHITE HOUSE BIANCO ML750;8024060917513;NR;280061;118358;NULL;1.300000000;9.390000;9.390000;22;28.000000000
91WHP14;WHITE HOUSE BASE P LT14;8024060911146;NR;280061;118347;NULL;23.080000000;101.350000;101.350000;22;61.000000000
91WHP2_5;WHITE HOUSE BASE P LT2,5;8024060914253;NR;280061;118961;NULL;4.240000000;24.510000;24.510000;22;0.000000000
91WHP5;WHITE HOUSE BASE P LT5;8024060911054;NR;280061;118349;NULL;8.510000000;42.640000;42.640000;22;9.000000000
91WHP750;WHITE HOUSE BASE P ML750;8024060914758;NR;280061;118350;NULL;1.300000000;9.220000;9.220000;22;0.000000000
91WHSB14;WHITE HOUSE SMART BIANCO LT14;8024060915540;NR;280062;118359;NULL;23.860000000;90.780000;90.780000;22;42.000000000
91WHSB2_5;WHITE HOUSE SMART BIANCO LT2,5;8024060915571;NR;280062;118964;NULL;4.390000000;23.910000;23.910000;22;29.000000000
91WHSB5;WHITE HOUSE SMART BIANCO LT5;8024060915557;NR;280062;118361;NULL;8.810000000;38.590000;38.590000;22;59.000000000
91WHT14;WHITE HOUSE BASE T LT13,56;8024060916141;NR;280061;118351;NULL;22.050000000;96.320000;96.320000;22;62.000000000
91WHT2_5;WHITE HOUSE BASE T LT2,42;8024060916257;NR;280061;118962;NULL;4.070000000;23.280000;23.280000;22;34.000000000
91WHT5;WHITE HOUSE BASE T LT4,85;8024060916059;NR;280061;118353;NULL;8.170000000;40.510000;40.510000;22;-20.000000000
91WHT750;WHITE HOUSE BASE T ML727;8024060916752;NR;280061;118354;NULL;1.250000000;8.770000;8.770000;22;-20.000000000
92F4;FIXACRIL INCOLORE LT4;8018188020927;NR;280068;117864;NULL;4.390000000;41.290000;41.290000;22;50.000000000
92F750;FIXACRIL INCOLORE ML750;8018188020910;NR;280068;117865;NULL;0.870000000;10.320000;10.320000;22;228.000000000
92IV4;ISOVIM INCOLORE LT4;8018188021184;NR;280069;118050;NULL;4.330000000;20.990000;20.990000;22;50.000000000
92IV750;ISOVIM INCOLORE ML750;8018188021177;NR;280069;118051;NULL;0.860000000;6.400000;6.400000;22;230.000000000
950.0020.2;GEA FISSATIVO INCOLORE 5L;8024060012690;NR;280012;172178;NULL;5.420000000;41.980000;41.980000;22;6.000000000
95GF1;GEA FISSATIVO INCOLORE 1L;8024060006897;NR;280012;117866;NULL;1.130000000;10.910000;10.910000;22;47.000000000
95GLB12;GEA LAVABILE BIANCO (BASE P) 12L;8024060008129;NR;280007;117867;NULL;20.040000000;113.540000;113.540000;22;23.000000000
95GLB4;GEA LAVABILE BIANCO (BASE P) 4L;8024060008136;NR;280007;117868;NULL;6.770000000;43.660000;43.660000;22;8.000000000
95GSAGOA10;GEA SMALTO AG OPACO BASE A 9,04L;8024060010443;NR;280011;154414;NULL;11.760000000;110.740000;110.740000;22;3.000000000
95GSAGOA4;GEA SMALTO AG OPACO BASE A 3,62L;8024060010122;NR;280011;154410;NULL;4.790000000;50.760000;50.760000;22;-2.000000000
95GSAGOA750;GEA SMALTO AG OPACO BASE A 0,679L;8024060010139;NR;280011;154409;NULL;0.960000000;12.430000;12.430000;22;23.000000000
95GSAGOPT10;GEA SMALTO AG OPACO BIANCO (P/T) 10L;8024060010436;NR;280011;154413;NULL;11.760000000;141.000000;141.000000;22;33.000000000
95GSAGOPT4;GEA SMALTO AG OPACO BIANCO (P/T) 4L;8024060009980;NR;280011;154412;NULL;5.260000000;64.530000;64.530000;22;24.000000000
95GSAGOPT750;GEA SMALTO AG OPACO BIANCO (P/T) 0,750L;8024060009997;NR;280011;154411;NULL;1.050000000;15.780000;15.780000;22;17.000000000
95GSAGSA10;GEA SMALTO AG SATINATO BASE A 9,04L;8024060010450;NR;280010;154408;NULL;11.760000000;110.740000;110.740000;22;1.000000000
95GSAGSA4;GEA SMALTO AG SATINATO BASE A 3,62L;8024060010092;NR;280010;154404;NULL;4.780000000;50.760000;50.760000;22;13.000000000
95GSAGSA750;GEA SMALTO AG SATINATO BASE A 0,679L;8024060010108;NR;280010;154403;NULL;0.960000000;12.430000;12.430000;22;57.000000000
95GSAGSPT10;GEA SMALTO AG SATINATO BIANCO(P/T) 10L;8024060010467;NR;280010;154407;NULL;11.760000000;141.000000;141.000000;22;31.000000000
95GSAGSPT4;GEA SMALTO AG SATINATO BIANCO(P/T) 4L;8024060010061;NR;280010;154405;NULL;5.250000000;64.530000;64.530000;22;9.000000000
95GSAGSPT750;GEA SMALTO AG SATINATO BIANCO(P/T)0,750L;8024060010078;NR;280010;154406;NULL;1.040000000;15.780000;15.780000;22;35.000000000
95GTB12;GEA TRASPIRANTE BIANCO (BASE P) 12L;8024060006903;NR;280008;118954;NULL;20.160000000;82.290000;82.290000;22;66.000000000
95GTB4;GEA TRASPIRANTE BIANCO (BASE P) 4L;8024060006910;NR;280008;118955;NULL;6.790000000;30.600000;30.600000;22;49.000000000
99EXP09;TOTEM TRIBECA ICORIP 50x58x185 CM;8024060011587;NR;280628;161535;"TOTEM TRIBECA ICORIP ";4.500000000;50.000000;50.000000;22;2.000000000
99EXP10;TOTEM TRIBECA ICOSAN 50x58x185 CM;8024060011594;NR;280629;161536;TOTEM TRIBECA ICOSAN;4.500000000;50.000000;50.000000;22;1.000000000
99EXP11;TOTEM TRIBECA GEA 50x58x185 CM;8024060011600;NR;280627;161537;TOTEM TRIBECA GEA;4.500000000;50.000000;50.000000;22;0.000000000
99EXP13;TOTEM TRIBECA PITTURE 50x58x185 CM;8024060011617;NR;280631;161538;TOTEM TRIBECA PITTURE;4.500000000;50.000000;50.000000;22;0.000000000
99EXP14;TOTEM TRIBECA OMBRALUCE 50x58x185 CM;8024060011624;NR;280630;161539;TOTEM TRIBECA OMBRALUCE;4.500000000;50.000000;50.000000;22;0.000000000
C.AC1;ACETONE PURO LT1IN ESAURIMENTO;8022107080114;NR;280500;158019;NULL;0.900000000;6.800000;6.800000;22;0.000000000
C.AC25;ACETONE PURO LT25IN ESAURIMENTO;NULL;NR;280500;158020;NULL;21.300000000;150.000000;150.000000;22;0.000000000
C.AC5;ACETONE PURO LT5IN ESAURIMENTO;8022107080138;NR;280500;158021;NULL;4.300000000;32.000000;32.000000;22;8.000000000
C.AE1;ALCOOL ETILICO 94° LT1;8022107080619;NR;280503;158031;NULL;0.900000000;4.800000;4.800000;22;50.000000000
C.AE25;ALCOOL ETILICO 94° LT25;8022107806257;NR;280503;158032;NULL;21.300000000;97.500000;97.500000;22;1.000000000
C.AE5;ALCOOL ETILICO 94° LT5;8022107080633;NR;280503;158033;NULL;4.300000000;22.000000;22.000000;22;4.000000000
C.AE991;ALCOOL ETILICO 99,9° LT1;NULL;NR;280503;158034;NULL;0.900000000;5.200000;5.200000;22;0.000000000
C.AP1;ACQUARAGIA PINO LT1;8022107020011;NR;280502;158026;NULL;0.900000000;6.000000;6.000000;22;24.000000000
C.AP200;ACQUARAGIA PINO LT200;NULL;NR;280502;158027;NULL;175.000000000;920.000000;920.000000;22;0.000000000
C.AP25;ACQUARAGIA PINO LT25;8022107200253;NR;280502;158028;NULL;21.180000000;125.000000;125.000000;22;0.000000000
C.AP5;ACQUARAGIA PINO LT5;8022107020035;NR;280502;158029;NULL;4.280000000;28.000000;28.000000;22;20.000000000
C.AP500;ACQUARAGIA PINO ML500;8022107020028;NR;280502;158030;NULL;0.470000000;4.500000;4.500000;22;39.000000000
C.DEP25;DILUENTE EPOSSIDICO LENTO LT25;8022107777250;NR;280504;158035;NULL;22.630000000;140.000000;140.000000;22;0.000000000
C.DEP5;DILUENTE EPOSSIDICO LENTO  LT5;8022107077732;NR;280504;158036;NULL;4.570000000;31.000000;31.000000;22;5.000000000
C.DES25;DILUENTE EPOSSIDICO STANDARD LT25;NULL;NR;280505;158037;NULL;22.800000000;125.000000;125.000000;22;0.000000000
C.DG1;DILUENTE SINTETICO GAMMA LT1;8022107027713;NR;280511;158052;NULL;0.950000000;6.400000;6.400000;22;12.000000000
C.DG25;DILUENTE SINTETICO GAMMA LT25;8022107277255;NR;280511;158053;NULL;22.550000000;135.000000;135.000000;22;5.000000000
C.DG5;DILUENTE SINTETICO GAMMA LT5;8022107027737;NR;280511;158054;NULL;4.550000000;30.000000;30.000000;22;3.000000000
C.DG500;DILUENTE SINTETICO GAMMA ML500;8022107027720;NR;280511;158055;NULL;0.500000000;4.800000;4.800000;22;0.000000000
C.DNE1;DILUENTE NITRO ANTINEBBIA LT1;8022107018018;NR;280506;158038;NULL;0.940000000;4.900000;4.900000;22;60.000000000
C.DNE200;DILUENTE NITRO ANTINEBBIA LT200;NULL;NR;280506;158039;NULL;184.000000000;700.000000;700.000000;22;0.000000000
C.DNE25;DILUENTE NITRO ANTINEBBIA LT25;8022107180258;NR;280506;158040;NULL;22.300000000;97.500000;97.500000;22;21.000000000
C.DNE5;DILUENTE NITRO ANTINEBBIA LT5;8022107018032;NR;280506;158041;NULL;4.500000000;22.500000;22.500000;22;33.000000000
C.DNEL1;DILUENTE NITRO EXTRA LUX LT1;8022107012412;NR;280508;158044;NULL;0.940000000;5.600000;5.600000;22;29.000000000
C.DNEL200;DILUENTE NITRO EXTRA LUX LT200;NULL;NR;280508;158045;NULL;183.400000000;840.000000;840.000000;22;0.000000000
C.DNEL25;DILUENTE NITRO EXTRA LUX LT25;8022107124252;NR;280508;158046;NULL;22.230000000;115.000000;115.000000;22;17.000000000
C.DNEL5;DILUENTE NITRO EXTRA LUX LT5;8022107012436;NR;280508;158047;NULL;4.490000000;26.000000;26.000000;22;9.000000000
C.DNEL500;DILUENTE NITRO EXTRA LUX ML500;8022107012429;NR;280508;158048;NULL;0.490000000;4.400000;4.400000;22;40.000000000
C.E200;DILUENTE NITRO EXPORT LT200;NULL;NR;280507;158042;NULL;183.000000000;600.000000;600.000000;22;0.000000000
C.E25;DILUENTE NITRO EXPORT LT25;NULL;NR;280507;158043;NULL;22.180000000;85.000000;85.000000;22;0.000000000
C.G1;ACQUARAGIA GEMMA INODORE LT1;8022107023012;NR;280501;158022;NULL;0.890000000;6.400000;6.400000;22;12.000000000
C.G25;ACQUARAGIA GEMMA INODORE LT25;NULL;NR;280501;158023;NULL;20.930000000;135.000000;135.000000;22;0.000000000
C.G5;ACQUARAGIA GEMMA INODORE LT5;8022107023036;NR;280501;158024;NULL;4.230000000;30.000000;30.000000;22;4.000000000
C.G500;ACQUARAGIA GEMMA INODORE ML500;8022107023029;NR;280501;158025;NULL;0.460000000;4.800000;4.800000;22;30.000000000
C.PA25;DILUENTE POLIURETANICO EXTRA LENTO LT25;NULL;NR;280509;158049;NULL;23.550000000;150.000000;150.000000;22;2.000000000
C.PA5;DILUENTE POLIURETANICO EXTRA LENTO LT5;8022107032335;NR;280509;158050;NULL;4.750000000;33.000000;33.000000;22;5.000000000
C.PAS1;DILUENTE POLIURETANICO STANDARD 325 LT1;8022107032519;NR;280510;158051;NULL;0.980000000;6.400000;6.400000;22;15.000000000
C.SLI25;SOLVENTE LAVAGGIO INODORE LT25;8022107492252;NR;280512;158056;NULL;19.300000000;122.500000;122.500000;22;17.000000000
C.SLI5;SOLVENTE LAVAGGIO INODORE LT5;8022107049234;NR;280512;158057;NULL;4.000000000;27.500000;27.500000;22;0.000000000
CC.A14;CARTELLA COLORI AQQUAVER;8024060006361;NR;280600;158245;NULL;0.000000000;3.400000;3.400000;22;-16.000000000
CC.CE14;CARTELLA COLORI CENTURI;8024060010498;NR;280601;158246;NULL;0.000000000;3.850000;3.850000;22;731.000000000
CC.CI2;CARTELLA COLORI COLOR INSIDE 2.0;NULL;NR;280620;158265;NULL;0.000000000;7.000000;7.000000;22;718.000000000
CC.DU;CARTELLA COLORI IL DECIMINOVEDI NOTE;8024060008570;NR;280605;158250;NULL;0.000000000;2.000000;2.000000;22;147.000000000
CC.E2;CARTELLA COLORI ETER FER;NULL;NR;280602;158247;NULL;0.000000000;3.200000;3.200000;22;654.000000000
CC.F21;CARTELLA COLORI FERROMICACEO;8024060009812;NR;280603;158248;NULL;0.000000000;2.480000;2.480000;22;240.000000000
CC.ICOLOR;CARTELLA COLORI I-COLOR;NULL;NR;280604;158249;NULL;0.000000000;0.900000;0.900000;22;95.000000000
CC.LL;"CARTELLA COLORI LINEA LEGNO ";8024060005494;NR;280606;158251;NULL;0.000000000;6.800000;6.800000;22;1420.000000000
CC.OA;CARTELLA COLORI O.L. AXTRAIN ESAURIMENTO;NULL;NR;280608;158253;NULL;0.000000000;12.920000;12.920000;22;283.000000000
CC.ODA;CARTELLA COLORI O.L. DALIAIN ESAURIMENTO;NULL;NR;280609;158254;NULL;0.000000000;12.920000;12.920000;22;451.000000000
CC.OG;CARTELLA COLORI O.L.GEMMACAMBIO GRAFICA;8024060000024;NR;280610;158255;NULL;0.000000000;12.920000;12.920000;22;660.000000000
CC.OM;CARTELLA COLORI O.L. MIKRA;NULL;NR;280611;158256;NULL;0.000000000;3.400000;3.400000;22;350.000000000
CC.OPE;CARTELLA COLORI O.L. PETRA;NULL;NR;280612;158257;NULL;0.000000000;12.920000;12.920000;22;620.000000000
CC.OPL;CARTELLA COLORI O.L. PLANA;8024060005692;NR;280613;158258;NULL;0.000000000;12.920000;12.920000;22;-3.000000000
CC.OS;CARTELLA COLORI O.L. SAXAIN ESAURIMENTO;NULL;NR;280614;158259;NULL;0.000000000;12.920000;12.920000;22;-3.000000000
CC.OSE;"CARTELLA COLORI O.L. SERIKA  ";NULL;NR;280615;158260;NULL;0.000000000;12.920000;12.920000;22;628.000000000
CC.OSH15;CARTELLA COLORI O.L. SHARADA;NULL;NR;280616;158261;NULL;0.000000000;12.920000;12.920000;22;-14.000000000
CC.OSP;CARTELLA COLORI O.L. SPHERA;8024060005708;NR;280617;158262;NULL;0.000000000;12.920000;12.920000;22;532.000000000
CC.RA2;CARTELLA COLORI RALEX;8024060007917;NR;280625;161518;NULL;0.000000000;3.910000;3.910000;22;433.000000000
CC.SD;CARTELLA COLORI SILIRIVES DECO';8024060007351;NR;280626;161519;NULL;0.000000000;10.200000;10.200000;22;47.000000000
CC.SI01;CARTELLA COLORI SINPUR;8024060009089;NR;280607;158252;NULL;0.000000000;3.100000;3.100000;22;381.000000000
CC.SP2;RACCOLTA SISTEMI PROFESSIONALI 2.0;8024060009591;NR;280624;158269;NULL;0.000000000;23.800000;23.800000;22;-3.000000000
GAPRI;APRIBARATTOLO PERSONALIZZATO ICORIP CM28;NULL;NR;280618;158263;NULL;0.000000000;1.420000;1.420000;22;459.000000000
IST001;"IST RASANTE RK GRIGIO MM.0,8 KG25 ";8024060011426;NR;280110;118054;NULL;25.000000000;13.120000;13.120000;22;0.000000000
IST001;"IST RASANTE RK GRIGIO MM.0,8 KG25 ";8024060011426;NR;280110;118054;NULL;25.000000000;12.350000;12.350000;22;0.000000000
IST002;"IST RASANTE RK BIANCO MM.0,8 KG25 ";8024060011433;NR;280110;118053;NULL;25.000000000;14.060000;14.060000;22;0.000000000
IST002;"IST RASANTE RK BIANCO MM.0,8 KG25 ";8024060011433;NR;280110;118053;NULL;25.000000000;13.230000;13.230000;22;0.000000000
IST006;IST RASANTE RK AIR MM 0,8 BIANCO 13KG;8024060011440;NR;280111;118052;NULL;13.000000000;19.800000;19.800000;22;39.000000000
IST006;IST RASANTE RK AIR MM 0,8 BIANCO 13KG;8024060011440;NR;280111;118052;NULL;13.000000000;18.560000;18.560000;22;39.000000000
RA00001;GREEN COAT 1L;8053306730333;NR;280403;119159;NULL;1.200000000;170.000000;170.000000;22;0.000000000
RA00002;GREEN COAT 5L;8053306730340;NR;280403;119160;NULL;5.100000000;825.000000;825.000000;22;0.000000000
RA00003;HOME PROTECTION 185ML;8053306730371;NR;280400;119152;NULL;0.200000000;24.500000;24.500000;22;11.000000000
RA00004;HOME PROTECTION 1L;8053306730388;NR;280400;119153;NULL;1.200000000;124.500000;124.500000;22;0.000000000
RA00005;HOME PROTECTION 5L;8053306730395;NR;280400;119154;NULL;5.100000000;549.000000;549.000000;22;0.000000000
RA00006;PHOTOACTIVE 185ML;8053306730135;NR;280401;119155;NULL;0.200000000;29.500000;29.500000;22;11.000000000
RA00007;PHOTOACTIVE 1L;8053306730142;NR;280401;119156;NULL;1.200000000;156.500000;156.500000;22;0.000000000
RA00008;PHOTOACTIVE 5L;8053306730159;NR;280401;119157;NULL;5.100000000;715.000000;715.000000;22;0.000000000
RA00009;SMART 500ML;8053306730289;NR;280402;119158;NULL;2.940000000;6.400000;6.400000;22;12.000000000
RA00010;NOHALOS 30ML CON PANNO IN MICROFIBRA;8053306730005;NR;280405;119162;NULL;0.300000000;13.500000;13.500000;22;0.000000000
RA00011;REAIR GEL 100ML;8053306730456;NR;280404;119161;NULL;0.300000000;1.500000;1.500000;22;0.000000000
RA00014;REAIR GEL 500ML;8050262280476;NR;280404;149836;NULL;1.000000000;8.000000;8.000000;22;0.000000000
T.807MSE;COL. MSE-807-0724 MSE ROSSO ESTERNI LT1;8715253109845;NR;280134;118834;NULL;2.000000000;291.130000;291.130000;22;41.000000000
T.931BG;COL. BG 931-7530 COBALT BLU LT1;8715253104642;NR;280134;118826;NULL;2.000000000;291.920000;291.920000;22;6.000000000
T.931YG;COL. YG 931-2032 GIALLO BIS. LT1;8715253104598;NR;280134;118838;NULL;2.160000000;277.570000;277.570000;22;21.000000000
T.AA.1;ADDITIVO AZZURRANTE KG1;8024060180115;NR;280337;118723;NULL;1.120000000;15.460000;15.460000;22;7.000000000
T.AD204.1;PASTA AD 204 BLU KG3;8024060013116;NR;280337;176735;" ";3.350000000;73.120000;73.120000;22;0.000000000
T.AD204.3;PASTA AD 204 BLU KG1;8024060013123;NR;280337;176734;" ";1.100000000;28.890000;28.890000;22;0.000000000
T.AM.1;ADDITIVO PER MARTELLATI KG0,500;8024060181112;NR;280335;118372;NULL;0.580000000;13.330000;13.330000;22;0.000000000
T.CFIAXX;COL. AXX GIALLO CHIARO LT1 COLORFUSION I;8715253108947;NR;280134;118824;NULL;1.500000000;121.460000;121.460000;22;98.000000000
T.CFIB;"COL. B NERO C.B. LT1 COLORFUSION I ";8715253104062;NR;280134;118825;NULL;1.800000000;36.170000;36.170000;22;116.000000000
T.CFIC;COL. C GIALLO OSSIDO LT1 COLORFUSION I;8715253104031;NR;280134;118827;NULL;2.100000000;42.800000;42.800000;22;130.000000000
T.CFID;COL. D VERDE FTALO LT1 COLORFUSION I;8715253104055;NR;280134;118828;NULL;1.900000000;59.760000;59.760000;22;50.000000000
T.CFIE;COL. E BLU FTALO LT1 COLORFUSION I;8715253108930;NR;280134;118829;NULL;1.950000000;47.620000;47.620000;22;109.000000000
T.CFIF;COL. F ROSSO OSSIDO LT1 COLORFUSION I;8715253104079;NR;280134;118830;NULL;2.100000000;81.380000;81.380000;22;99.000000000
T.CFII;"COL. I MARRONE OSSIDO LT1 COLORFUSION I ";8715253108916;NR;280134;118831;NULL;2.000000000;48.520000;48.520000;22;88.000000000
T.CFIKX;COL. KX BIANCO LT1 COLORFUSION I;8715253104017;NR;280134;118832;NULL;2.100000000;55.580000;55.580000;22;118.000000000
T.CFILA;"COL. LA TERRA D' OMBRA LT1 COLORFUSION I ";8715253104048;NR;280134;118833;NULL;1.600000000;41.020000;41.020000;22;122.000000000
T.CFIR;COL. R ROSSO VIVO LT1 COLORFUSION I;8715253108909;NR;280134;118835;NULL;1.700000000;120.930000;120.930000;22;65.000000000
T.CFIT;COL. T GIALLO MEDIO LT1 COLORFUSION I;8715253108923;NR;280134;118836;NULL;1.400000000;143.720000;143.720000;22;119.000000000
T.CFIV;COL. V MAGENTA LT1 COLORFUSION I;8715253104024;NR;280134;118837;NULL;1.500000000;86.600000;86.600000;22;90.000000000
T.CS000.1;INTEGRATORE CS 000 KG5;8024060100014;NR;280337;118721;NULL;5.350000000;32.890000;32.890000;22;19.000000000
T.CS220.1;PASTA CS 220 GIALLO LIMONE KG3;8024060122016;NR;280337;118724;NULL;3.350000000;79.410000;79.410000;22;2.000000000
T.CS220.3;PASTA CS 220 GIALLO LIMONE KG1;8024060010580;NR;280337;136224;NULL;0.930000000;30.490000;30.490000;22;0.000000000
T.CS240.1;PASTA CS 240 GIALLO MEDIO KG3;8024060012577;NR;280337;176737;" ";3.350000000;116.050000;116.050000;22;0.000000000
T.CS240.3;PASTA CS 240 GIALLO MEDIO KG1;8024060012560;NR;280337;176736;" ";1.100000000;44.770000;44.770000;22;0.000000000
T.CS263.1;PASTA CS 263 GIALLO CHIARO KG3;8024060026314;NR;280337;118730;NULL;3.350000000;151.530000;151.530000;22;1.000000000
T.CS263.4;PASTA CS 263 GIALLO CHIARO KG1;8024060010597;NR;280337;136230;NULL;0.930000000;57.940000;57.940000;22;0.000000000
T.CS500.1;PASTA CS 500 BIANCO KG5;8024060050012;NR;280337;118715;NULL;5.350000000;61.380000;61.380000;22;31.000000000
T.CS500.2;PASTA CS 500 BIANCO KG25;8024060050029;NR;280337;118714;NULL;26.590000000;297.200000;297.200000;22;14.000000000
T.CS507.1;PASTA CS 507 GIALLO OSSIDO KG5;8024060150712;NR;280337;118716;NULL;5.350000000;75.260000;75.260000;22;1.000000000
T.CS507.4;PASTA CS 507 GIALLO OSSIDO KG1;8024060010610;NR;280337;136219;NULL;0.930000000;17.770000;17.770000;22;0.000000000
T.CS508.1;PASTA CS 508 ROSSO KG3;8024060150811;NR;280337;118725;NULL;3.350000000;71.950000;71.950000;22;2.000000000
T.CS508.3;PASTA CS 508 ROSSO KG1;8024060010627;NR;280337;136225;NULL;0.930000000;27.960000;27.960000;22;0.000000000
T.CS512.1;PASTA CS 512 ROSSO OSSIDO KG5;8024060151214;NR;280337;118717;NULL;5.350000000;75.410000;75.410000;22;2.000000000
T.CS512.4;PASTA CS 512 ROSSO OSSIDO KG1;8024060010634;NR;280337;136220;NULL;0.930000000;17.900000;17.900000;22;0.000000000
T.CS521.1;PASTA CS 521 ARANCIO KG3;8024060152112;NR;280337;118726;NULL;3.350000000;74.120000;74.120000;22;2.000000000
T.CS521.3;PASTA CS 521 ARANCIO KG1;8024060010641;NR;280337;136226;NULL;0.930000000;28.430000;28.430000;22;1.000000000
T.CS536.1;PASTA CS 536 VERDE KG3;8024060153614;NR;280337;118718;NULL;3.350000000;59.010000;59.010000;22;1.000000000
T.CS536.3;PASTA CS 536 VERDE KG1;8024060010665;NR;280337;136221;NULL;0.930000000;22.560000;22.560000;22;0.000000000
T.CS541.1;PASTA CS 541 VIOLETTO KG3;8024060154116;NR;280337;118727;NULL;3.350000000;133.240000;133.240000;22;0.000000000
T.CS541.3;PASTA CS 541 VIOLETTO KG1;8024060010658;NR;280337;136227;NULL;0.930000000;51.020000;51.020000;22;0.000000000
T.CS545.1;PASTA CS 545 BORDEAUX KG3;8024060154512;NR;280337;118732;NULL;3.350000000;141.880000;141.880000;22;0.000000000
T.CS545.3;PASTA CS 545 BORDEAUX KG1;8024060010672;NR;280337;136232;NULL;0.930000000;54.260000;54.260000;22;1.000000000
T.CS556.1;PASTA CS 556 BLU ALFA KG3;8024060155618;NR;280337;118728;NULL;3.350000000;67.780000;67.780000;22;-1.000000000
T.CS556.3;PASTA CS 556 BLU ALFA KG1;8024060010689;NR;280337;136228;NULL;0.930000000;25.980000;25.980000;22;0.000000000
T.CS557.1;PASTA CS 557 ROSSO DPP KG3;8024060009485;NR;280337;118733;NULL;3.350000000;103.750000;103.750000;22;0.000000000
T.CS557.3;PASTA CS 557 ROSSO DPP KG1;8024060010696;NR;280337;136233;NULL;0.930000000;39.700000;39.700000;22;0.000000000
T.CS597.1;PASTA CS 597 NERO INTENSO KG3;8024060159715;NR;280337;118729;NULL;3.350000000;51.210000;51.210000;22;3.000000000
T.CS597.3;PASTA CS 597 NERO INTENSO KG1;8024060010702;NR;280337;136229;NULL;0.930000000;19.910000;19.910000;22;0.000000000
T.CS601.1;PASTA CS 601 ALLUMINIO KG3;8024060160117;NR;280337;118719;NULL;3.340000000;72.670000;72.670000;22;26.000000000
T.CS601.3;PASTA CS 601 ALLUMINIO KG1;8024060010719;NR;280337;136222;NULL;0.930000000;27.910000;27.910000;22;26.000000000
T.CS650.1;PASTA CS 650 FERROMICACEO KG5;8024060065016;NR;280337;118720;NULL;5.350000000;54.900000;54.900000;22;-1.000000000
